-----SNMP query started-----
1: productType.0 pciBased(2)
2: productVersion.0 NetApp Release 8.1.1 7-Mode: Mon Jul 30 12:49:46 PDT 2012
3: productId.0 2014941127
4: productVendor.0 netapp(1)
5: productModel.0 FAS3240
6: productFirmwareVersion.0 5.1.1
7: productGuiUrl.0 https://:443/na_admin
8: productApiUrl.0 https://:443/servlets/netapp.servlets.admin.XMLrequest_filer
9: productSerialNum.0 850000223796
10: productPartnerSerialNum.0 unknown
11: productCPUArch.0 5
12: productTrapData.0 Trap variable currrently unused.
13: productMachineType.0 FAS3240
8311: cifsReqs.92.0 0
8312: cifsReqs.93.0 0
8313: cifsReqs.94.0 0
8314: cifsReqs.95.0 0
8315: cifsReqs.96.0 0
8316: cifsReqs.97.0 0
8317: cifsReqs.98.0 0
8318: cifsReqs.99.0 0
8319: cifsReqs.100.0 0
8320: cifsReqs.101.0 0
8321: smbNegProtPct.0 0
8322: smbSessionSetupAndXPct.0 1
8323: smbLogoffAndXPct.0 0
8324: smbTreeConnectAndXPct.0 0
8325: smbTreeDisconnectAndXPct.0 0
8326: smbTrans2QueryFSInfoPct.0 12
8327: smbEchoPct.0 0
8328: smbNTCancelPct.0 0
8329: smbCreateAndXPct.0 8
8330: smbTransactCreatePct.0 0
8331: smbCreateTemporaryPct.0 0
8332: smbReadAndXPct.0 14
8333: smbWriteAndXPct.0 0
8334: smbLockingAndXPct.0 0
8335: smbSeekPct.0 0
8336: smbFlushPct.0 0
8337: smbClosePct.0 7
8338: smbDeletePct.0 0
8339: smbRenamePct.0 0
8340: smbMovePct.0 0
8341: smbCopyPct.0 0
8342: smbTrans2QueryPathInfoPct.0 14
8343: smbTrans2QueryFileInfoPct.0 32
8344: smbTrans2SetPathInfoPct.0 0
8345: smbTrans2SetFileInfoPct.0 0
8346: smbDeleteDirPct.0 0
8347: smbCheckDirPct.0 0
8348: smbTrans2FindFirst2Pct.0 1
8349: smbTrans2FindNext2Pct.0 0
8350: smbFindClose2Pct.0 0
8351: smbNTTransactNotifyChgPct.0 0
8352: smbTrans2GetDFSReferralPct.0 0
8353: smbTrans2ReportDFSIncPct.0 0
8354: smbOpenPrintFilePct.0 0
8355: smbGetPrintQueuePct.0 0
8356: smbNTTransactIoctlPct.0 6
8357: smbNTTransactQuerySecDescPct.0 0
8358: smbNTTransactSetSecDescPct.0 0
8359: smbTrans2CreateDirPct.0 0
8360: smbNTCancelCNPct.0 0
8361: smbNTCancelOtherPct.0 0
8362: cifsPercent.42.0 0
8363: cifsPercent.43.0 0
8364: cifsPercent.44.0 0
8365: cifsPercent.45.0 0
8366: cifsPercent.46.0 0
8367: cifsPercent.47.0 0
8368: cifsPercent.48.0 0
8369: cifsPercent.49.0 0
8370: cifsPercent.50.0 0
8371: cifsPercent.51.0 0
8372: cifsPercent.52.0 0
8373: cifsPercent.53.0 0
8374: cifsPercent.54.0 0
8375: cifsPercent.55.0 0
8376: cifsPercent.56.0 0
8377: cifsPercent.57.0 0
8378: cifsPercent.58.0 0
8379: cifsPercent.59.0 0
8380: cifsPercent.60.0 0
8381: cifsPercent.61.0 0
8382: cifsPercent.62.0 0
8383: cifsPercent.63.0 0
8384: cifsPercent.64.0 0
8385: cifsPercent.65.0 0
8386: cifsPercent.66.0 0
8387: cifsPercent.67.0 0
8388: cifsPercent.68.0 0
8389: cifsPercent.69.0 0
8390: cifsPercent.70.0 0
8391: cifsPercent.71.0 0
8392: cifsPercent.72.0 0
8393: cifsPercent.73.0 0
8394: cifsPercent.74.0 0
8395: cifsPercent.75.0 0
8396: cifsPercent.76.0 0
8397: cifsPercent.77.0 0
8398: cifsPercent.78.0 0
8399: cifsPercent.79.0 0
8400: cifsPercent.80.0 0
8401: cifsPercent.81.0 0
8402: cifsPercent.82.0 0
8403: cifsPercent.83.0 0
8404: cifsPercent.84.0 0
8405: cifsPercent.85.0 0
8406: cifsPercent.86.0 0
8407: cifsPercent.87.0 0
8408: cifsPercent.88.0 0
8409: cifsPercent.89.0 0
8410: cifsPercent.90.0 0
8411: cifsPercent.91.0 0
8412: cifsPercent.92.0 0
8413: cifsPercent.93.0 0
8414: cifsPercent.94.0 0
8415: cifsPercent.95.0 0
8416: cifsPercent.96.0 0
8417: cifsPercent.97.0 0
8418: obsSmbClosePrintFiles.0 0
8419: obsSmbCreates.0 0
8420: obsSmbCreateDirs.0 0
8421: obsSmbCreateNews.0 0
8422: obsSmbLockAndReads.0 0
8423: obsSmbLockByteRanges.0 0
8424: obsSmbOpens.0 0
8425: obsSmbOpenAndXs.0 0
8426: obsSmbProcessExits.0 0
8427: obsSmbQueryInfos.0 0
8428: obsSmbQueryInfo2s.0 0
8429: obsSmbReads.0 0
8430: obsSmbReadMPXs.0 0
8431: obsSmbReadRaws.0 0
8432: obsSmbSearchs.0 0
8433: obsSmbSetInfos.0 0
8434: obsSmbSetInfo2s.0 0
8435: obsSmbQueryInfoDisks.0 0
8436: obsSmbTrans2Open2s.0 0
8437: obsSmbTreeConnects.0 0
8438: obsSmbUnlockByteRanges.0 0
8439: obsSmbWrites.0 0
8440: obsSmbWriteAndUnlocks.0 0
8441: obsSmbWriteAndCloses.0 0
8442: obsSmbWriteMPXs.0 0
8443: obsSmbWritePrintFiles.0 0
8444: obsSmbWriteRaws.0 0
8445: obsSmbClosePrintFilePct.0 0
8446: obsSmbCreatePct.0 0
8447: obsSmbCreateDirPct.0 0
8448: obsSmbCreateNewPct.0 0
8449: obsSmbLockAndReadPct.0 0
8450: obsSmbLockByteRangePct.0 0
8451: obsSmbOpenPct.0 0
8452: obsSmbOpenAndXPct.0 0
8453: obsSmbProcessExitPct.0 0
8454: obsSmbQueryInfoPct.0 0
8455: obsSmbQueryInfo2Pct.0 0
8456: obsSmbReadPct.0 0
8457: obsSmbReadMPXPct.0 0
8458: obsSmbReadRawPct.0 0
8459: obsSmbSearchPct.0 0
8460: obsSmbSetInfoPct.0 0
8461: obsSmbSetInfo2Pct.0 0
8462: obsSmbQueryInfoDiskPct.0 0
8463: obsSmbTrans2Open2Pct.0 0
8464: obsSmbTreeConnectPct.0 0
8465: obsSmbUnlockByteRangePct.0 0
8466: obsSmbWritePct.0 0
8467: obsSmbWriteAndUnlockPct.0 0
8468: obsSmbWriteAndClosePct.0 0
8469: obsSmbWriteMPXPct.0 0
8470: obsSmbWritePrintFilePct.0 0
8471: obsSmbWriteRawPct.0 0
8472: cifsCancelLocks.0 0
8473: cifsWaitLocks.0 0
8474: cifsCopyToAligns.0 3
8475: cifsAlignedSmalls.0 3
8476: cifsAlignedLarges.0 0
8477: cifsAlignedSmallRels.0 0
8478: cifsAlignedLargeRels.0 0
8479: cifsMbufWaits.0 0
8480: cifsNbtWaits.0 0
8481: cifsCwaWaits.0 0
8482: cifsMultipleVCs.0 0
8483: cifsPDCUpcalls.0 0
8484: cifsQueuedWriteRaws.0 0
8485: cifsNBTDisconnects.0 6
8486: cifsSMBDisconnects.0 1
8487: cifsDupDisconnects.0 0
8488: cifsOpLkBatchToL2s.0 0
8489: cifsOpLkBatchToNones.0 0
8490: cifsOpLkL2ToNones.0 0
8491: cifsOpLkNoBreakAcks.0 0
8492: cifsOpLkIgnoredAcks.0 0
8493: cifsOpLkMultiWaiters.0 0
8494: cifsSharingErrorRetries.0 0
8495: cifsOpLkWaiterTimedOuts.0 0
8496: cifsOpLkDelayedBreaks.0 0
8497: cifsOpLkEarlyNFSs.0 0
8498: cifsOpLkNFSWaiteds.0 0
8499: cifsMaxNFSBkWaiterCount.0 0
8500: cifsClearTextPasswd.0 no(1)
8501: cifsMisc.30.0 0
8502: cifsMisc.31.0 0
8503: cifsMisc.32.0 0
8504: cifsMisc.33.0 0
8505: cifsMisc.34.0 0
8506: cifsMisc.35.0 0
8507: cifsMisc.36.0 0
8508: cifsMisc.37.0 0
8509: cifsMisc.38.0 0
8510: cifsMisc.39.0 0
8511: cifsMisc.40.0 0
8512: cifsMisc.41.0 0
8513: cifsMisc.42.0 0
8514: cifsMisc.43.0 0
8515: cifsMisc.44.0 0
8516: cifsMisc.45.0 0
8517: cifsMisc.46.0 0
8518: cifsMisc.47.0 0
8519: cifsMisc.48.0 0
8520: cifsMisc.49.0 0
8521: cifsMisc.50.0 0
8522: cifsMisc.51.0 0
8523: cifsMisc.52.0 0
8524: cifsMisc.53.0 0
8525: cifsMisc.54.0 0
8526: cifsMisc.55.0 0
8527: snapmirrorIsLicensed.0 false(1)
8528: ndmpOn.0 off(1)
8529: ndmpSessionOpened.0 0
8530: ndmpBackupActive.0 0
8531: ndmpRestoreActive.0 0
8532: ndmpTapeActive.0 0
8533: ndmpBackupSuccesses.0 0
8534: ndmpRestoreSuccesses.0 0
8535: ndmpBackupFailures.0 0
8536: ndmpRestoreFailures.0 0
8537: ndmpBackupFailureReason.0 
8538: ndmpRestoreFailureReason.0 
8539: fabricInstances.0 0
8540: dmpActives.0 0
8541: dmpAttempts.0 0
8542: dmpSuccesses.0 0
8543: dmpFailures.0 0
8544: rstActives.0 0
8545: rstAttempts.0 0
8546: rstSuccesses.0 0
8547: rstFailures.0 0
8548: vfilerIsLicensed.0 true(2)
8549: vfFilers.0 1
8550: vfIndex.1 1
8551: vfName.1 vfiler0
8552: vfUuid.1 00000000-0000-0000-0000-000000000000
8553: vfIpAddresses.1 1
8554: vfStoragePaths.1 1
8555: vfIpSpace.1 default-ipspace
8556: vfAllowedProtocols.1 4
8557: vfDisallowedProtocols.1 0
8558: vfState.1 running(2)
8559: vfFiIndex.1.1 1
8560: vfIpIndex.1.1 1
8561: vfIpAddr.1.1 192.168.11.31
8562: vfFsIndex.1.1 1
8563: vfSpIndex.1.1 1
8564: vfSpName.1.1 /
8565: vfFpIndex.1.1 1
8566: vfFpIndex.1.2 1
8567: vfFpIndex.1.3 1
8568: vfFpIndex.1.4 1
8569: vfProIndex.1.1 1
8570: vfProIndex.1.2 2
8571: vfProIndex.1.3 3
8572: vfProIndex.1.4 4
8573: vfProName.1.1 CIFS
8574: vfProName.1.2 NFS
8575: vfProName.1.3 RSH
8576: vfProName.1.4 ISCSI
8577: vfProStatus.1.1 true(2)
8578: vfProStatus.1.2 true(2)
8579: vfProStatus.1.3 true(2)
8580: vfProStatus.1.4 true(2)
8581: fcpIsLicensed.0 false(1)
8582: iscsiIsLicensed.0 true(2)
8583: fcpLowReadBytes.0 0
8584: fcpHighReadBytes.0 0
8585: fcpLowWriteBytes.0 0
8586: fcpHighWriteBytes.0 0
8587: iscsiLowReadBytes.0 0
8588: iscsiHighReadBytes.0 0
8589: iscsiLowWriteBytes.0 0
8590: iscsiHighWriteBytes.0 0
8591: iscsiHighOps.0 0
8592: iscsiLowOps.0 0
8593: fcpHighOps.0 0
8594: fcpLowOps.0 0
8595: lunCount.0 0
8596: fcpCfMode.0 ssi(8)
8597: fcp64ReadBytes.0 0
8598: fcp64WriteBytes.0 0
8599: iscsi64ReadBytes.0 0
8600: iscsi64WriteBytes.0 0
8601: iscsi64Ops.0 0
8602: fcp64Ops.0 0
8603: nfsCacheIsEnabled.0 false(1)
8604: nfsCacheIsLicensed.0 true(2)
8605: nfsCacheBytesFromClients.0 0
8606: nfsCacheBytesToClients.0 0
8607: nfsCacheBytesFromServers.0 0
8608: nfsCacheBytesToServers.0 0
8609: nfsCacheTotalRequests.0 0
8610: nfsCacheHitRequests.0 0
8611: nfsCacheMissRequests.0 0
8612: nfsCacheMissCacheableRequests.0 0
8613: nfsCacheMissUnCacheableRequests.0 0
8614: nfsCacheEjectRequests.0 0
8615: nfsCacheVerifyRequests.0 0
8616: nfsCacheRpcRecords.0 0
8617: nfsCacheBWSavings.0 0
8618: nfsCacheHighBytesFromClients.0 0
8619: nfsCacheLowBytesFromClients.0 0
8620: nfsCacheHighBytesToClients.0 0
8621: nfsCacheLowBytesToClients.0 0
8622: nfsCacheHighBytesFromServers.0 0
8623: nfsCacheLowBytesFromServers.0 0
8624: nfsCacheHighBytesToServers.0 0
8625: nfsCacheLowBytesToServers.0 0
8626: nfsCacheHighTotalRequests.0 0
8627: nfsCacheLowTotalRequests.0 0
8628: nfsCacheHighHitRequests.0 0
8629: nfsCacheLowHitRequests.0 0
8630: nfsCacheHighMissRequests.0 0
8631: nfsCacheLowMissRequests.0 0
8632: nfsCache64BytesFromClients.0 0
8633: nfsCache64BytesToClients.0 0
8634: nfsCache64BytesFromServers.0 0
8635: nfsCache64BytesToServers.0 0
8636: nfsCache64TotalRequests.0 0
8637: nfsCache64HitRequests.0 0
8638: nfsCache64MissRequests.0 0
8639: svPrimaryIsLicensed.0 false(1)
8640: svSecondaryIsLicensed.0 false(1)
8641: ftpdOn.0 off(1)
8642: ftpdCurrentConns.0 0
8643: ftpdMaxConns.0 0
8644: ftpdTotalConns.0 0
8645: enclNumber.0 5
8646: enclIndex.1 2
8647: enclIndex.2 3
8648: enclIndex.3 4
8649: enclIndex.4 6
8650: enclIndex.5 7
8651: enclContactState.1 active(3)
8652: enclContactState.2 active(3)
8653: enclContactState.3 active(3)
8654: enclContactState.4 active(3)
8655: enclContactState.5 active(3)
8656: enclChannelShelfAddr.1 2c.01.99
8657: enclChannelShelfAddr.2 0a.00.99
8658: enclChannelShelfAddr.3 2c.04.99
8659: enclChannelShelfAddr.4 2b.02.99
8660: enclChannelShelfAddr.5 2b.03.99
8661: enclProductLogicalID.1 5:005:0cc102:044c17
8662: enclProductLogicalID.2 5:005:0cc102:041c6f
8663: enclProductLogicalID.3 5:005:0cc102:04d36c
8664: enclProductLogicalID.4 5:005:0cc102:047194
8665: enclProductLogicalID.5 5:005:0cc102:04715f
8666: enclProductID.1 DS4243
8667: enclProductID.2 DS4243
8668: enclProductID.3 DS4243
8669: enclProductID.4 DS4243
8670: enclProductID.5 DS4243
8671: enclProductVendor.1 NETAPP 
8672: enclProductVendor.2 NETAPP 
8673: enclProductVendor.3 NETAPP 
8674: enclProductVendor.4 NETAPP 
8675: enclProductVendor.5 NETAPP 
8676: enclProductModel.1 DS424IOM3 
8677: enclProductModel.2 DS424IOM3 
8678: enclProductModel.3 DS424IOM3 
8679: enclProductModel.4 DS424IOM3 
8680: enclProductModel.5 DS424IOM3 
8681: enclProductRevision.1 0152
8682: enclProductRevision.2 0152
8683: enclProductRevision.3 0144
8684: enclProductRevision.4 0144
8685: enclProductRevision.5 0144
8686: enclProductSerialNo.1 SHM0979751T6PBN 
8687: enclProductSerialNo.2 SHM0979752T6MKV 
8688: enclProductSerialNo.3 SHM0979751T6RTC 
8689: enclProductSerialNo.4 SHJ000000015D9D 
8690: enclProductSerialNo.5 SHJ000000015DB0 
8691: enclNumberDiskBays.1 24
8692: enclNumberDiskBays.2 24
8693: enclNumberDiskBays.3 24
8694: enclNumberDiskBays.4 24
8695: enclNumberDiskBays.5 24
8696: enclDisksPresent.1 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
8697: enclDisksPresent.2 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
8698: enclDisksPresent.3 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
8699: enclDisksPresent.4 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
8700: enclDisksPresent.5 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
8701: enclPowerSuppliesMaximum.1 4
8702: enclPowerSuppliesMaximum.2 4
8703: enclPowerSuppliesMaximum.3 4
8704: enclPowerSuppliesMaximum.4 4
8705: enclPowerSuppliesMaximum.5 4
8706: enclPowerSuppliesPresent.1 1, 2, 3, 4
8707: enclPowerSuppliesPresent.2 1, 4
8708: enclPowerSuppliesPresent.3 1, 2, 3, 4
8709: enclPowerSuppliesPresent.4 1, 4
8710: enclPowerSuppliesPresent.5 1, 4
8711: enclPowerSuppliesSerialNos.1 PMW82562010636F, PMW82562010637A, PMW82562010688D, PMW825620106896
8712: enclPowerSuppliesSerialNos.2 PMW8256200EEC62, , , PMW8256200EEC5B
8713: enclPowerSuppliesSerialNos.3 PMW82562010C8FE, PMW82562010CC62, PMW82562010CB8F, PMW82562010CCCD
8714: enclPowerSuppliesSerialNos.4 PMW8256200FA331, , , PMW8256200FA32A
8715: enclPowerSuppliesSerialNos.5 PMW8256200FA302, , , PMW8256200FA3CC
8716: enclPowerSuppliesFailed.1 
8717: enclPowerSuppliesFailed.2 
8718: enclPowerSuppliesFailed.3 
8719: enclPowerSuppliesFailed.4 
8720: enclPowerSuppliesFailed.5 
8721: enclFansMaximum.1 8
8722: enclFansMaximum.2 8
8723: enclFansMaximum.3 8
8724: enclFansMaximum.4 8
8725: enclFansMaximum.5 8
8726: enclFansPresent.1 1, 2, 3, 4, 5, 6, 7, 8
8727: enclFansPresent.2 1, 2, 7, 8
8728: enclFansPresent.3 1, 2, 3, 4, 5, 6, 7, 8
8729: enclFansPresent.4 1, 2, 7, 8
8730: enclFansPresent.5 1, 2, 7, 8
8731: enclFansFailed.1 
8732: enclFansFailed.2 
8733: enclFansFailed.3 
8734: enclFansFailed.4 
8735: enclFansFailed.5 
8736: enclTempSensorsMaximum.1 12
8737: enclTempSensorsMaximum.2 12
8738: enclTempSensorsMaximum.3 12
8739: enclTempSensorsMaximum.4 12
8740: enclTempSensorsMaximum.5 12
8741: enclTempSensorsPresent.1 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12
8742: enclTempSensorsPresent.2 1, 2, 3, 4, 9, 10, 11, 12
8743: enclTempSensorsPresent.3 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12
8744: enclTempSensorsPresent.4 1, 2, 3, 4, 9, 10, 11, 12
8745: enclTempSensorsPresent.5 1, 2, 3, 4, 9, 10, 11, 12
8746: enclTempSensorsOverTempFail.1 
8747: enclTempSensorsOverTempFail.2 
8748: enclTempSensorsOverTempFail.3 
8749: enclTempSensorsOverTempFail.4 
8750: enclTempSensorsOverTempFail.5 
8751: enclTempSensorsOverTempWarn.1 
8752: enclTempSensorsOverTempWarn.2 
8753: enclTempSensorsOverTempWarn.3 
8754: enclTempSensorsOverTempWarn.4 
8755: enclTempSensorsOverTempWarn.5 
8756: enclTempSensorsUnderTempFail.1 
8757: enclTempSensorsUnderTempFail.2 
8758: enclTempSensorsUnderTempFail.3 
8759: enclTempSensorsUnderTempFail.4 
8760: enclTempSensorsUnderTempFail.5 
8761: enclTempSensorsUnderTempWarn.1 
8762: enclTempSensorsUnderTempWarn.2 
8763: enclTempSensorsUnderTempWarn.3 
8764: enclTempSensorsUnderTempWarn.4 
8765: enclTempSensorsUnderTempWarn.5 
8766: enclTempSensorsCurrentTemp.1 22C (71F) ambient, 32C (89F), 31C (87F), 41C (105F), 33C (91F), 43C (109F), 33C (91F), 41C (105F), 33C (91F), 42C (107F), 35C (95F), 35C (95F)
8767: enclTempSensorsCurrentTemp.2 25C (77F) ambient, 34C (93F), 33C (91F), 42C (107F), , , , , 35C (95F), 43C (109F), 36C (96F), 37C (98F)
8768: enclTempSensorsCurrentTemp.3 22C (71F) ambient, 32C (89F), 32C (89F), 41C (105F), 34C (93F), 44C (111F), 34C (93F), 42C (107F), 33C (91F), 44C (111F), 35C (95F), 35C (95F)
8769: enclTempSensorsCurrentTemp.4 24C (75F) ambient, 33C (91F), 33C (91F), 42C (107F), , , , , 35C (95F), 46C (114F), 36C (96F), 37C (98F)
8770: enclTempSensorsCurrentTemp.5 25C (77F) ambient, 33C (91F), 32C (89F), 40C (104F), , , , , 35C (95F), 45C (113F), 36C (96F), 36C (96F)
8771: enclTempSensorsOverTempFailThr.1 42C (107F), 55C (131F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 60C (140F), 60C (140F)
8772: enclTempSensorsOverTempFailThr.2 42C (107F), 55C (131F), 55C (131F), 70C (158F), , , , , 55C (131F), 70C (158F), 60C (140F), 60C (140F)
8773: enclTempSensorsOverTempFailThr.3 42C (107F), 55C (131F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 55C (131F), 70C (158F), 60C (140F), 60C (140F)
8774: enclTempSensorsOverTempFailThr.4 42C (107F), 55C (131F), 55C (131F), 70C (158F), , , , , 55C (131F), 70C (158F), 60C (140F), 60C (140F)
8775: enclTempSensorsOverTempFailThr.5 42C (107F), 55C (131F), 55C (131F), 70C (158F), , , , , 55C (131F), 70C (158F), 60C (140F), 60C (140F)
8776: enclTempSensorsOverTempWarnThr.1 40C (104F), 50C (122F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 55C (131F), 55C (131F)
8777: enclTempSensorsOverTempWarnThr.2 40C (104F), 50C (122F), 50C (122F), 65C (149F), , , , , 50C (122F), 65C (149F), 55C (131F), 55C (131F)
8778: enclTempSensorsOverTempWarnThr.3 40C (104F), 50C (122F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 50C (122F), 65C (149F), 55C (131F), 55C (131F)
8779: enclTempSensorsOverTempWarnThr.4 40C (104F), 50C (122F), 50C (122F), 65C (149F), , , , , 50C (122F), 65C (149F), 55C (131F), 55C (131F)
8780: enclTempSensorsOverTempWarnThr.5 40C (104F), 50C (122F), 50C (122F), 65C (149F), , , , , 50C (122F), 65C (149F), 55C (131F), 55C (131F)
8781: enclTempSensorsUnderTempFailThr.1 0C (32F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F)
8782: enclTempSensorsUnderTempFailThr.2 0C (32F), 5C (41F), 5C (41F), 5C (41F), , , , , 5C (41F), 5C (41F), 5C (41F), 5C (41F)
8783: enclTempSensorsUnderTempFailThr.3 0C (32F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F), 5C (41F)
8784: enclTempSensorsUnderTempFailThr.4 0C (32F), 5C (41F), 5C (41F), 5C (41F), , , , , 5C (41F), 5C (41F), 5C (41F), 5C (41F)
8785: enclTempSensorsUnderTempFailThr.5 0C (32F), 5C (41F), 5C (41F), 5C (41F), , , , , 5C (41F), 5C (41F), 5C (41F), 5C (41F)
8786: enclTempSensorsUnderTempWarnThr.1 5C (41F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F)
8787: enclTempSensorsUnderTempWarnThr.2 5C (41F), 10C (50F), 10C (50F), 10C (50F), , , , , 10C (50F), 10C (50F), 10C (50F), 10C (50F)
8788: enclTempSensorsUnderTempWarnThr.3 5C (41F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F), 10C (50F)
8789: enclTempSensorsUnderTempWarnThr.4 5C (41F), 10C (50F), 10C (50F), 10C (50F), , , , , 10C (50F), 10C (50F), 10C (50F), 10C (50F)
8790: enclTempSensorsUnderTempWarnThr.5 5C (41F), 10C (50F), 10C (50F), 10C (50F), , , , , 10C (50F), 10C (50F), 10C (50F), 10C (50F)
8791: enclElectronicsMaximum.1 2
8792: enclElectronicsMaximum.2 2
8793: enclElectronicsMaximum.3 2
8794: enclElectronicsMaximum.4 2
8795: enclElectronicsMaximum.5 2
8796: enclElectronicsPresent.1 1, 2
8797: enclElectronicsPresent.2 1, 2
8798: enclElectronicsPresent.3 1, 2
8799: enclElectronicsPresent.4 1, 2
8800: enclElectronicsPresent.5 1, 2
8801: enclElectronicsSerialNos.1 IMS0948580GCVK6, IMS0948580GCVKJ
8802: enclElectronicsSerialNos.2 IMS0948580GBTGN, IMS0948580GBT6R
8803: enclElectronicsSerialNos.3 IMS0948580GDMB9, IMS0948580GDLX9
8804: enclElectronicsSerialNos.4 IMS0948580GC142, IMS0948580GC2MB
8805: enclElectronicsSerialNos.5 IMS0948580GC2MY, IMS0948580GC2MC
8806: enclElectronicsFailed.1 
8807: enclElectronicsFailed.2 
8808: enclElectronicsFailed.3 
8809: enclElectronicsFailed.4 
8810: enclElectronicsFailed.5 
8811: enclVoltSensorsMaximum.1 8
8812: enclVoltSensorsMaximum.2 8
8813: enclVoltSensorsMaximum.3 8
8814: enclVoltSensorsMaximum.4 8
8815: enclVoltSensorsMaximum.5 8
8816: enclVoltSensorsPresent.1 1, 2, 3, 4, 5, 6, 7, 8
8817: enclVoltSensorsPresent.2 1, 2, 7, 8
8818: enclVoltSensorsPresent.3 1, 2, 3, 4, 5, 6, 7, 8
8819: enclVoltSensorsPresent.4 1, 2, 7, 8
8820: enclVoltSensorsPresent.5 1, 2, 7, 8
8821: enclVoltSensorsOverVoltFail.1 
8822: enclVoltSensorsOverVoltFail.2 
8823: enclVoltSensorsOverVoltFail.3 
8824: enclVoltSensorsOverVoltFail.4 
8825: enclVoltSensorsOverVoltFail.5 
8826: enclVoltSensorsOverVoltWarn.1 
8827: enclVoltSensorsOverVoltWarn.2 
8828: enclVoltSensorsOverVoltWarn.3 
8829: enclVoltSensorsOverVoltWarn.4 
8830: enclVoltSensorsOverVoltWarn.5 
8831: enclVoltSensorsUnderVoltFail.1 
8832: enclVoltSensorsUnderVoltFail.2 
8833: enclVoltSensorsUnderVoltFail.3 
8834: enclVoltSensorsUnderVoltFail.4 
8835: enclVoltSensorsUnderVoltFail.5 
8836: enclVoltSensorsUnderVoltWarn.1 
8837: enclVoltSensorsUnderVoltWarn.2 
8838: enclVoltSensorsUnderVoltWarn.3 
8839: enclVoltSensorsUnderVoltWarn.4 
8840: enclVoltSensorsUnderVoltWarn.5 
8841: enclVoltSensorsCurrentVolt.1 5070 mV, 12260 mV, 5150 mV, 12340 mV, 5150 mV, 12260 mV, 5070 mV, 12260 mV
8842: enclVoltSensorsCurrentVolt.2 5110 mV, 12220 mV, , , , , 5150 mV, 12140 mV
8843: enclVoltSensorsCurrentVolt.3 5150 mV, 12340 mV, 5150 mV, 12300 mV, 5150 mV, 12300 mV, 5110 mV, 12260 mV
8844: enclVoltSensorsCurrentVolt.4 5110 mV, 12220 mV, , , , , 5110 mV, 12100 mV
8845: enclVoltSensorsCurrentVolt.5 5150 mV, 12300 mV, , , , , 5070 mV, 12100 mV
8846: enclVoltSensorsOverVoltFailThr.1 
8847: enclVoltSensorsOverVoltFailThr.2 
8848: enclVoltSensorsOverVoltFailThr.3 
8849: enclVoltSensorsOverVoltFailThr.4 
8850: enclVoltSensorsOverVoltFailThr.5 
8851: enclVoltSensorsOverVoltWarnThr.1 
8852: enclVoltSensorsOverVoltWarnThr.2 
8853: enclVoltSensorsOverVoltWarnThr.3 
8854: enclVoltSensorsOverVoltWarnThr.4 
8855: enclVoltSensorsOverVoltWarnThr.5 
8856: enclVoltSensorsUnderVoltFailThr.1 
8857: enclVoltSensorsUnderVoltFailThr.2 
8858: enclVoltSensorsUnderVoltFailThr.3 
8859: enclVoltSensorsUnderVoltFailThr.4 
8860: enclVoltSensorsUnderVoltFailThr.5 
8861: enclVoltSensorsUnderVoltWarnThr.1 
8862: enclVoltSensorsUnderVoltWarnThr.2 
8863: enclVoltSensorsUnderVoltWarnThr.3 
8864: enclVoltSensorsUnderVoltWarnThr.4 
8865: enclVoltSensorsUnderVoltWarnThr.5 
8866: enclCurSensorsMaximum.1 8
8867: enclCurSensorsMaximum.2 8
8868: enclCurSensorsMaximum.3 8
8869: enclCurSensorsMaximum.4 8
